Temperature_A,Humidity_A,Temperature_B,Humidity_B,Temperature_C,Humidity_C,Weight_A1,Weight_A2,Weight_A3,Weight_B1,Weight_B2,Weight_B3,Weight_C1,Weight_C2,Weight_C3,Priority_A,Priority_B,Priority_C
12.1,84.1,23.8,81.4,30.0,88.8,0.0,59.2,62.8,26.4,28.5,45.2,115.2,0.0,59.7,Media,Baixa,Média
12.1,84.1,23.9,81.3,30.0,88.7,0.0,59.2,62.8,26.4,28.5,45.2,115.2,0.0,59.7,Media,Baixa,Média
12.1,84.1,23.8,81.2,30.0,88.6,0.0,59.2,62.8,26.4,28.5,45.2,115.2,0.0,59.7,Media,Baixa,Média
12.1,84.2,23.8,81.0,30.0,88.6,0.0,59.2,62.8,26.4,28.5,45.2,115.2,32.0,59.7,Media,Baixa,Média
12.1,84.2,23.8,81.0,30.0,88.6,0.0,59.2,62.8,26.4,28.5,45.2,115.2,32.0,59.7,Media,Baixa,Média
12.1,84.2,23.8,81.0,30.0,88.6,0.0,59.2,62.8,26.4,28.5,45.2,115.2,32.0,59.7,Media,Baixa,Média
12.1,84.3,23.8,81.1,30.0,88.7,0.0,59.2,62.8,26.4,28.5,45.2,115.2,32.0,59.7,Media,Baixa,Média
12.1,84.3,23.9,81.2,30.0,88.8,0.0,59.2,62.8,26.4,28.5,45.2,115.2,32.0,59.7,Media,Baixa,Média
12.1,84.3,23.8,81.2,30.0,88.8,0.0,59.2,62.8,26.4,28.5,45.2,115.2,32.0,59.7,Media,Baixa,Média
12.1,84.3,23.8,81.2,30.0,88.8,0.0,59.2,62.8,26.4,28.5,45.2,115.2,32.0,59.7,Media,Baixa,Média
12.1,84.4,23.8,81.1,30.0,88.8,0.0,59.2,62.8,26.4,28.5,45.2,115.2,32.0,59.7,Media,Baixa,Média
12.1,84.5,23.8,81.2,30.0,88.8,0.0,59.2,62.8,26.4,28.5,45.2,115.2,32.0,59.7,Media,Baixa,Média
12.1,84.5,23.8,81.2,30.0,88.8,0.0,59.2,62.8,26.4,28.5,45.2,115.2,32.0,59.7,Media,Baixa,Média
12.1,84.6,23.8,81.2,30.0,88.9,0.0,59.2,62.8,26.4,28.5,45.2,115.2,32.0,59.7,Media,Baixa,Média
12.1,84.6,23.8,81.2,30.0,88.9,0.0,59.2,62.8,26.4,28.5,45.2,115.2,32.0,59.7,Media,Baixa,Média
12.1,84.6,23.8,81.2,30.0,88.9,0.0,59.2,62.8,26.4,28.5,45.2,115.2,32.0,59.7,Media,Baixa,Média
12.1,84.6,23.8,81.2,30.0,88.9,0.0,59.2,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.6,23.8,81.2,30.0,88.9,0.0,59.2,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.6,23.8,81.2,30.0,88.9,0.0,59.2,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.6,23.8,81.3,30.0,88.9,0.0,59.2,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.6,23.7,81.2,29.9,88.9,0.0,59.2,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.6,23.8,81.2,30.0,88.9,0.0,59.2,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.6,23.7,81.2,29.9,88.9,0.0,59.2,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.6,23.8,81.3,30.0,88.9,0.0,59.2,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.6,23.7,81.2,29.9,88.9,0.0,59.2,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.6,23.8,81.3,30.0,88.9,0.0,59.2,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.6,23.8,81.4,30.0,89.0,0.0,59.2,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.6,23.8,81.6,30.0,89.1,0.0,59.2,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.2,84.7,23.7,81.4,30.0,89.1,0.0,59.2,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.2,84.8,23.8,81.5,30.0,89.2,0.0,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.2,84.8,23.7,81.4,30.0,89.1,0.0,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.6,23.8,81.6,30.0,89.1,0.0,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.7,23.7,81.6,29.9,89.2,0.0,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.7,23.7,81.7,29.9,89.2,0.0,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.2,84.8,23.8,81.8,30.0,89.3,0.0,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.7,23.7,81.8,29.9,89.2,0.0,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.8,23.8,81.7,30.0,89.2,0.0,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.8,23.8,81.6,30.0,89.2,0.0,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.8,23.8,81.7,30.0,89.2,0.0,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.2,84.9,23.7,81.7,30.0,89.3,0.0,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.9,23.7,81.8,29.9,89.4,0.0,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.9,23.7,81.8,29.9,89.4,0.0,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.2,85.0,23.7,81.8,30.0,89.4,0.0,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.0,23.7,81.8,29.9,89.4,0.0,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.0,23.7,81.8,29.9,89.4,0.0,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.0,23.7,81.7,29.9,89.4,79.2,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.0,23.8,81.8,30.0,89.4,79.2,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.0,23.7,81.9,29.9,89.4,79.2,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.1,23.7,82.0,29.9,89.6,79.2,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.2,85.1,23.7,82.0,30.0,89.6,79.2,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.2,85.1,23.7,82.1,30.0,89.6,79.2,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.1,23.7,82.1,29.9,89.6,79.2,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.1,23.7,82.2,29.9,89.6,79.2,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.1,23.7,82.2,29.9,89.6,79.2,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.1,23.7,82.1,29.9,89.6,79.2,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.2,85.1,23.8,82.1,30.0,89.6,79.2,9.0,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.1,23.7,82.0,29.9,89.6,79.2,56.4,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.2,85.1,23.8,82.0,30.0,89.6,79.2,56.4,62.8,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.2,85.1,23.8,82.0,30.0,89.6,79.2,56.4,14.0,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.1,23.8,81.8,30.0,89.4,79.2,56.4,5.9,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.1,23.8,81.8,30.0,89.4,79.2,56.4,5.9,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.0,23.8,81.8,30.0,89.4,79.2,56.4,5.9,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.1,23.8,81.7,30.0,89.4,79.2,56.4,5.9,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.2,85.1,23.8,81.6,30.0,89.4,79.2,56.4,5.9,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.1,23.8,81.6,30.0,89.4,79.2,56.4,5.9,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.1,23.8,81.5,30.0,89.3,79.2,56.4,5.9,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.1,23.9,81.6,30.0,89.4,79.2,56.4,5.9,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.1,23.8,81.7,30.0,89.4,79.2,56.4,5.9,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.1,23.8,81.8,30.0,89.4,79.2,56.4,5.9,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.1,23.9,81.7,30.0,89.4,79.2,56.4,5.9,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.2,85.1,23.9,81.8,30.0,89.4,79.2,56.4,5.9,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.1,23.8,81.6,30.0,89.4,79.2,56.4,5.9,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.2,85.1,23.9,81.5,30.0,89.3,79.2,56.4,5.9,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.1,23.9,81.5,30.0,89.3,79.2,56.4,5.9,26.4,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.0,23.9,81.4,30.0,89.2,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.0,23.9,81.4,30.0,89.2,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.0,23.9,81.6,30.0,89.3,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.2,85.0,23.9,81.4,30.0,89.2,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,85.0,23.9,81.4,30.0,89.2,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.2,85.0,23.9,81.3,30.0,89.2,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.9,23.9,81.2,30.0,89.1,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.2,84.9,23.9,81.2,30.0,89.1,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.1,84.9,23.9,81.0,30.0,89.0,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,59.7,Media,Baixa,Média
12.2,84.9,24.0,81.0,30.1,89.0,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Media,Baixa,Média
12.2,84.9,23.9,80.9,30.0,88.9,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Media,Baixa,Média
12.2,84.9,23.9,80.8,30.0,88.8,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Media,Baixa,Média
12.1,84.8,24.0,80.9,30.0,88.8,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Media,Baixa,Média
12.1,84.8,24.0,80.9,30.0,88.8,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Media,Baixa,Média
12.1,84.7,24.0,80.8,30.0,88.8,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Media,Baixa,Média
12.1,84.7,24.0,80.8,30.0,88.8,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Media,Baixa,Média
12.1,84.6,24.0,80.7,30.0,88.6,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Media,Baixa,Média
12.2,84.7,24.0,80.6,30.1,88.6,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Media,Baixa,Média
12.1,84.6,24.1,80.6,30.1,88.6,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Media,Baixa,Média
12.2,84.6,24.0,80.5,30.1,88.6,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Media,Baixa,Média
12.2,84.5,24.1,80.5,30.2,88.5,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Média,Baixa,Média
12.1,84.4,24.1,80.4,30.1,88.4,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Média,Baixa,Média
12.1,84.4,24.1,80.3,30.1,88.4,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Média,Baixa,Média
12.1,84.3,24.1,80.3,30.1,88.3,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Média,Baixa,Média
12.2,84.3,24.1,80.2,30.2,88.2,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Média,Baixa,Média
12.1,84.2,24.1,80.2,30.1,88.2,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Média,Baixa,Média
12.1,84.1,24.1,80.1,30.1,88.1,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Média,Baixa,Média
12.1,84.1,24.1,80.1,30.1,88.1,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Média,Baixa,Média
12.1,84.0,24.1,80.1,30.1,88.0,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Média,Baixa,Média
12.1,83.9,24.2,80.0,30.2,88.0,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Média,Baixa,Média
12.1,83.9,24.1,79.9,30.1,87.9,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Média,Baixa,Média
12.1,83.8,24.1,79.8,30.1,87.8,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Média,Baixa,Média
12.1,83.7,24.2,79.8,30.2,87.8,79.2,56.4,5.9,10.9,28.5,45.2,115.2,2.0,15.7,Média,Baixa,Média
12.1,83.7,24.1,79.7,30.1,87.7,79.2,56.4,5.9,10.9,28.5,45.2,115.2,22.0,15.7,Média,Baixa,Média
12.1,83.6,24.2,79.8,30.2,87.7,79.2,56.4,5.9,10.9,28.5,45.2,115.2,22.0,15.7,Média,Baixa,Média
12.2,83.6,24.2,79.7,30.2,87.6,79.2,56.4,5.9,10.9,28.5,45.2,115.2,22.0,15.7,Média,Baixa,Média
12.1,83.5,24.2,79.7,30.2,87.6,79.2,56.4,5.9,10.9,28.5,45.2,115.2,22.0,15.7,Média,Baixa,Média
12.1,83.4,24.2,79.7,30.2,87.6,79.2,56.4,5.9,10.9,122.4,45.2,115.2,22.0,15.7,Média,Baixa,Média
12.1,83.4,24.2,79.7,30.2,87.6,79.2,56.4,5.9,10.9,122.4,45.2,115.2,22.0,15.7,Média,Baixa,Média
12.2,83.4,24.2,79.6,30.2,87.5,79.2,56.4,5.9,10.9,122.4,45.2,115.2,22.0,15.7,Média,Baixa,Média
12.2,83.3,24.2,79.5,30.2,87.4,79.2,56.4,5.9,10.9,122.4,45.2,115.2,22.0,15.7,Média,Baixa,Média
12.1,83.2,24.2,79.4,30.2,87.3,79.2,56.4,5.9,10.9,122.4,45.2,115.2,22.0,15.7,Média,Baixa,Média
12.1,83.1,24.3,79.4,30.2,87.2,79.2,56.4,5.9,10.9,122.4,45.2,115.2,22.0,15.7,Média,Baixa,Média
12.1,83.1,24.2,79.3,30.2,87.2,79.2,56.4,5.9,10.9,122.4,45.2,115.2,22.0,15.7,Média,Baixa,Média
12.0,83.0,24.3,79.2,30.2,87.1,79.2,56.4,5.9,10.9,122.4,45.2,115.2,22.0,15.7,Média,Baixa,Média
12.1,83.0,24.3,79.2,30.2,87.1,20.8,56.4,5.9,10.9,122.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,83.0,24.3,79.2,30.2,87.1,20.8,56.4,5.9,10.9,122.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,82.9,24.3,79.2,30.2,87.1,20.8,56.4,5.9,10.9,122.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,82.9,24.2,79.1,30.2,87.0,20.8,107.4,5.9,10.9,122.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,82.7,24.2,79.0,30.2,86.8,20.8,107.4,5.9,10.9,122.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,82.6,24.3,79.0,30.2,86.8,20.8,107.4,5.9,10.9,122.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,82.5,24.3,79.0,30.2,86.8,20.8,107.4,5.9,10.9,122.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,82.5,24.3,78.9,30.2,86.7,20.8,107.4,5.9,10.9,122.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,82.4,24.3,78.9,30.2,86.6,20.8,107.4,5.9,10.9,122.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,82.3,24.3,78.8,30.2,86.6,20.8,107.4,5.9,10.9,122.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,82.2,24.3,78.8,30.2,86.5,20.8,107.4,5.9,10.9,122.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,82.1,24.4,78.8,30.2,86.4,20.8,107.4,5.9,10.9,122.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,82.0,24.4,78.8,30.2,86.4,20.8,107.4,5.9,10.9,122.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,82.0,24.3,78.6,30.2,86.3,20.8,107.4,5.9,10.9,122.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,81.9,24.4,78.7,30.2,86.3,20.8,107.4,5.9,10.9,122.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,81.8,24.4,78.6,30.2,86.2,20.8,107.4,5.9,10.9,122.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,81.7,24.4,78.6,30.2,86.2,83.7,107.4,5.9,10.9,122.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,81.7,24.4,78.6,30.2,86.2,83.7,107.4,5.9,10.9,122.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,81.6,24.4,78.5,30.2,86.0,83.7,107.4,5.9,10.9,122.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,81.6,24.4,78.4,30.2,86.0,83.7,107.4,5.9,10.9,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,81.5,24.4,78.4,30.2,86.0,83.7,107.4,5.9,10.9,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,81.5,24.4,78.4,30.2,86.0,83.7,107.4,5.9,10.9,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,81.5,24.4,78.3,30.2,85.9,83.7,107.4,5.9,10.9,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,81.4,24.4,78.2,30.2,85.8,83.7,107.4,5.9,10.9,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,81.3,24.4,78.2,30.2,85.8,83.7,107.4,5.9,10.9,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,81.2,24.5,78.2,30.3,85.7,83.7,107.4,5.9,10.9,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,81.1,24.4,78.1,30.2,85.6,83.7,107.4,5.9,10.9,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,81.0,24.5,78.1,30.3,85.6,83.7,107.4,5.9,10.9,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,80.9,24.5,78.1,30.3,85.5,83.7,107.4,5.9,10.9,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,80.8,24.5,78.0,30.3,85.4,83.7,107.4,5.9,10.9,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,80.8,24.4,77.9,30.2,85.4,83.7,107.4,5.9,10.9,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,80.7,24.5,77.9,30.2,85.3,83.7,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,80.6,24.5,77.9,30.3,85.2,83.7,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,80.6,24.5,77.8,30.3,85.2,83.7,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,80.5,24.5,77.8,30.3,85.2,83.7,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,80.4,24.5,77.8,30.3,85.1,83.7,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,80.3,24.5,77.7,30.3,85.0,83.7,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,80.2,24.5,77.6,30.3,84.9,83.7,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,80.2,24.5,77.5,30.3,84.8,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,80.1,24.5,77.2,30.2,84.6,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,80.1,24.6,77.3,30.4,84.7,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,80.0,24.6,77.3,30.4,84.6,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,79.9,24.6,77.3,30.4,84.6,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,79.7,24.5,77.1,30.2,84.4,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,79.6,24.6,77.2,30.3,84.4,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,79.6,24.6,77.2,30.4,84.4,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,79.5,24.5,77.1,30.3,84.3,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,79.4,24.5,77.1,30.3,84.2,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,79.3,24.6,77.2,30.4,84.2,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,79.3,24.6,77.2,30.4,84.2,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,79.2,24.5,77.1,30.2,84.2,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,79.2,24.6,77.1,30.4,84.2,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,79.1,24.5,76.8,30.3,83.9,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,79.0,24.5,76.7,30.2,83.8,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,78.9,24.6,76.7,30.3,83.8,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,78.9,24.5,76.7,30.3,83.8,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,78.9,24.5,76.8,30.3,83.8,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,78.8,24.6,76.8,30.3,83.8,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,78.7,24.6,76.7,30.3,83.7,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,78.7,24.6,76.7,30.3,83.7,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,78.6,24.6,76.6,30.3,83.6,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,78.6,24.5,76.6,30.2,83.6,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,78.5,24.6,76.7,30.3,83.6,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,78.5,24.6,76.8,30.3,83.6,31.5,107.4,5.9,0.0,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,78.4,24.5,76.7,30.2,83.6,31.5,107.4,5.9,79.2,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,78.4,24.6,76.8,30.3,83.6,31.5,107.4,5.9,79.2,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,78.4,24.5,76.5,30.2,83.4,31.5,107.4,5.9,79.2,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,78.3,24.6,76.2,30.3,83.2,31.5,107.4,5.9,79.2,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,78.3,24.6,75.9,30.3,83.1,31.5,107.4,5.9,79.2,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,78.3,24.6,76.3,30.3,83.3,31.5,107.4,5.9,79.2,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.1,78.2,24.5,76.3,30.3,83.2,31.5,107.4,5.9,79.2,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,78.2,24.6,76.2,30.3,83.2,31.5,107.4,5.9,79.2,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,78.2,24.5,76.0,30.2,83.1,31.5,107.4,5.9,79.2,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,78.1,24.5,75.9,30.2,83.0,31.5,107.4,5.9,79.2,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,78.1,24.5,75.9,30.2,83.0,31.5,107.4,5.9,79.2,8.4,4.9,167.4,22.0,15.7,Média,Baixa,Média
12.0,78.1,24.5,75.7,30.2,82.9,31.5,107.4,5.9,79.2,61.6,4.9,167.4,22.0,15.7,Média,Baixa,Média
